Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",28/08/2020 4:01:30 p.m.,30.2,30.2,30.6,30.6,
C04,Calc3:Ratio,4.10523422037,
C05,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
C05,MeasA:Result,37388,34291,32374,31159,29991,29064,28260,27555,26762,26116,25498,24951,24433,23842,23549,23181,23343,22409,22354,22029,21667,21455,21191,21084,20917,20502,20222,20294,20112,19737,19806,19544,19600,19256,19365,19008,19116,
C05,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
C05,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
C05,MeasB:Result,9451,9473,10029,10912,11332,11959,12354,12846,13598,13727,13959,14240,14510,14714,15095,15199,15487,15501,15911,15912,16026,16078,16369,16288,16249,16485,16573,16921,16869,16779,16921,17023,17151,17081,16786,17434,17416,
C05,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
C05,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
C05,Calc1:Average within well,37388,
C05,Calc2:Average within well,9451.0,
C05,Calc3:Ratio,3.95598349381,
C06,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
C06,MeasA:Result,36002,34813,33915,33848,33644,33723,33654,33762,33756,33711,33842,33643,33920,33877,34085,33964,33800,33941,33922,33804,33578,33838,33842,33666,33795,33919,33847,33795,33777,34008,33719,34045,33881,33671,33623,33635,33514,
C06,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
C06,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
C06,MeasB:Result,9007,7871,7608,7602,7721,7859,7763,7652,7577,7762,7654,7759,7679,7760,7762,7745,7667,7787,7737,7757,7755,7587,7635,7876,7808,7808,7628,7781,7707,7850,7882,7693,7812,7592,7778,7857,7950,
C06,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
C06,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
C06,Calc1:Average within well,36002,
C06,Calc2:Average within well,9007.0,
C06,Calc3:Ratio,3.99711335628,
D01,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
D01,MeasA:Result,38258,34833,33209,31363,30125,28958,28090,27183,26357,25708,24964,24511,23903,23672,23168,22478,22346,21766,21410,21186,20892,20672,20232,20310,20226,19854,19649,19568,19382,19120,19118,19029,18852,18892,18634,18513,18384,
D01,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D01,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D01,MeasB:Result,10064,9966,11013,11896,12639,13249,13928,14537,14817,15348,15494,15916,16282,16548,16733,17012,17117,17109,17311,17661,17841,17662,17968,18071,18296,18354,18324,18403,18403,18601,18776,18638,18584,18910,18871,18841,18824,
D01,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D01,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D01,Calc1:Average within well,38258,
D01,Calc2:Average within well,10064,
D01,Calc3:Ratio,3.80147058824,
D02,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
D02,MeasA:Result,37193,35502,35023,34850,34713,34568,34761,34888,34499,34719,35072,34780,34794,34658,34625,34896,35153,34812,34707,34717,34797,35045,34849,34771,34443,34253,34853,34635,34598,34752,34587,34485,34798,34646,34736,34680,34767,
D02,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D02,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D02,MeasB:Result,9125,8366,8079,8011,7794,8051,8003,8047,7984,7943,8008,7857,8013,8100,7997,8034,7995,8020,8048,8010,8030,8070,7938,7932,7927,7868,7867,7865,8045,8118,7964,8007,7985,7902,7976,7905,7891,
D02,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D02,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D02,Calc1:Average within well,37193,
D02,Calc2:Average within well,9125.0,
D02,Calc3:Ratio,4.07594520548,
D03,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
D03,MeasA:Result,38199,34354,32328,30253,28960,28116,27017,26029,24937,24345,23702,23219,22249,22157,21548,21051,20888,20500,20268,19954,19721,19512,19087,18976,18791,18647,18355,18265,18113,18135,17793,17910,17617,17528,17370,17210,17118,
D03,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D03,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D03,MeasB:Result,9960,10190,11044,11771,12891,13442,14300,14564,15028,15518,15703,16151,16582,16840,16922,17163,17264,17608,17732,17748,17851,17994,17971,18234,18167,18495,18316,18474,18548,18505,18725,18611,18769,18941,18887,18889,18968,
D03,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D03,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D03,Calc1:Average within well,38199,
D03,Calc2:Average within well,9960.0,
D03,Calc3:Ratio,3.83524096386,
D04,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
D04,MeasA:Result,37063,35354,34829,34808,34855,34868,34778,34884,34971,34785,35142,34706,35016,35165,34765,34820,35170,34964,35326,35198,35412,35015,35008,35011,35118,35049,35072,35146,35230,35028,35015,35021,34709,35124,35090,35002,34761,
D04,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D04,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D04,MeasB:Result,8980,8323,7999,7931,8029,8027,7964,7920,8096,8003,7892,8023,8027,8021,7982,7978,7959,8024,7948,7945,7987,7998,8062,8009,8023,8019,8118,8031,7966,7916,7987,8011,8121,8185,8120,8200,8059,
D04,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D04,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D04,Calc1:Average within well,37063,
D04,Calc2:Average within well,8980.0,
D04,Calc3:Ratio,4.12728285078,
D05,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
D05,MeasA:Result,37345,34253,32329,30921,29800,28869,27972,27067,26595,25876,25195,24784,24444,23789,23685,23319,22795,22448,22261,21858,21599,21538,21042,20666,20807,20544,20382,20142,20140,19861,19759,19576,19612,19196,19215,19111,19192,
D05,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D05,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D05,MeasB:Result,9415,9594,10009,10798,11366,11694,12452,12932,13434,13755,13988,14323,14605,14800,14903,15388,15663,15566,15915,16007,16024,16262,16234,16210,16411,16652,16561,16733,16835,17080,16949,17161,16908,17077,17242,17344,17261,
D05,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D05,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D05,Calc1:Average within well,37345,
D05,Calc2:Average within well,9415.0,
D05,Calc3:Ratio,3.96654275093,
D06,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
D06,MeasA:Result,36265,34365,34529,34135,34127,34048,34226,34319,34241,34416,34360,34442,34540,34309,34360,34305,34564,34564,34385,34580,34636,34712,34490,34404,34361,34552,34506,34509,34607,34546,34388,34521,34551,34509,34380,34531,34440,
D06,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D06,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D06,MeasB:Result,8867,8080,7905,7833,7851,7880,7918,7926,7803,7868,7835,7870,7843,7858,7822,7973,7898,7831,7888,7871,8009,8073,7872,7918,8056,7955,7953,8022,8065,7834,8023,7969,8004,7865,7894,8142,7905,
D06,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D06,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
D06,Calc1:Average within well,36265,
D06,Calc2:Average within well,8867.0,
D06,Calc3:Ratio,4.08988383895,
E01,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
E01,MeasA:Result,38324,34853,32954,31298,30285,29119,28194,27456,26497,25775,24840,24741,23804,23563,22930,22617,22360,22126,21675,21456,21270,20941,20708,20397,20271,20144,19717,19586,19660,19266,19312,19105,18978,18850,18852,18685,18646,
E01,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E01,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E01,MeasB:Result,9912,10109,10894,11828,12610,13316,13933,14586,15053,15336,15491,15987,16242,16653,16740,16882,17418,17176,17576,17632,17805,17858,18002,18278,18290,18214,18642,18654,18801,18752,18681,18681,18877,18952,19106,19108,18956,
E01,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E01,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E01,Calc1:Average within well,38324,
E01,Calc2:Average within well,9912.0,
E01,Calc3:Ratio,3.86642453592,
E02,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
E02,MeasA:Result,37424,35707,35147,34956,35132,35192,35378,35246,35333,35246,35280,34986,35305,35292,35523,35245,35434,35203,35254,35198,35293,35213,35167,34916,35317,35041,35218,34984,35003,35216,35235,35039,35385,35213,35298,34947,35061,
E02,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E02,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E02,MeasB:Result,9190,8305,8217,8160,8052,8105,8144,7968,8081,8129,8056,8159,8042,8063,8059,8024,8156,8099,8112,8201,8172,8146,8139,8140,8209,8016,8138,8269,8165,8164,8095,8202,8105,8269,8221,8190,8197,
E02,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E02,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E02,Calc1:Average within well,37424,
E02,Calc2:Average within well,9190.0,
E02,Calc3:Ratio,4.07225244831,
E03,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
E03,MeasA:Result,38091,34952,32761,30955,29649,28548,27574,26377,26118,25057,24249,24030,23204,22865,22525,22066,21448,21384,20875,20613,20685,20035,19906,19794,19233,19167,19165,19164,18609,18765,18429,18457,18459,18116,17953,18043,17613,
E03,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E03,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E03,MeasB:Result,9781,10163,10792,11846,12449,13024,13874,14242,14886,15274,15588,15834,16137,16418,16712,16887,16991,17202,17495,17397,17664,17551,17790,18022,17973,18026,18317,18332,18218,18421,18472,18509,18545,18561,18694,18871,18736,
E03,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E03,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E03,Calc1:Average within well,38091,
E03,Calc2:Average within well,9781.0,
E03,Calc3:Ratio,3.89438707699,
E04,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
E04,MeasA:Result,37295,35789,35400,35452,35153,35120,35218,35343,35207,35030,35259,35440,35353,35393,35170,35367,35150,35554,35582,35306,35369,35294,35373,35234,35270,35281,35376,35207,35285,35104,35245,35430,35376,35360,35116,35434,35679,
E04,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E04,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E04,MeasB:Result,9286,8371,8147,8129,8097,8138,8079,8171,8279,8125,8203,8064,8096,8234,8231,8025,8132,8162,8220,7979,8302,8060,8309,8121,8175,8170,8175,8322,8239,8058,8154,8096,8257,8273,8249,8206,8245,
E04,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E04,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E04,Calc1:Average within well,37295,
E04,Calc2:Average within well,9286.0,
E04,Calc3:Ratio,4.01626103812,
E05,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
E05,MeasA:Result,37159,34111,32354,31047,29955,29134,28017,27424,26670,26058,25294,24690,24389,23896,23738,23240,22770,22250,22048,22031,21559,21511,21146,21088,20780,20496,20428,20131,20058,19838,19750,19690,19453,19467,19081,18989,18988,
E05,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E05,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E05,MeasB:Result,9559,9655,10117,10770,11584,12080,12576,13204,13369,13703,14193,14444,14707,14869,15234,15473,15473,15851,15971,16114,16118,16233,16434,16471,16515,16807,16856,16731,17006,16815,17112,16986,17142,17329,17379,17468,17248,
E05,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E05,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E05,Calc1:Average within well,37159,
E05,Calc2:Average within well,9559.0,
E05,Calc3:Ratio,3.88733131081,
E06,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
E06,MeasA:Result,36194,34476,33939,33978,33854,33892,33752,34184,33746,33822,33943,33746,33829,33935,34147,34096,33956,33869,33879,33898,33966,33836,34095,33926,33979,34112,33953,33952,33972,33853,34152,33989,33764,34046,33960,33707,33877,
E06,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E06,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E06,MeasB:Result,8816,7887,7768,7809,7723,7818,7875,7605,7785,7751,7732,7702,7908,7773,7732,7835,7722,7804,7986,7660,7675,7704,7750,7667,7719,7701,7628,7838,7767,7636,7806,7828,7642,7973,7660,7784,7870,
E06,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E06,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
E06,Calc1:Average within well,36194,
E06,Calc2:Average within well,8816.0,
E06,Calc3:Ratio,4.10549001815,
F01,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
F01,MeasA:Result,38219,35187,32912,31389,30206,28881,28272,26884,26230,25488,24884,24322,23643,23426,23035,22478,22107,21610,21475,21338,20873,20725,20200,20184,20006,19802,19841,19279,19247,19071,18980,18988,18739,18619,18642,18270,18344,
F01,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F01,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F01,MeasB:Result,9883,9992,10900,11668,12525,13328,13704,14314,14719,15105,15281,15882,16208,16355,16772,16750,17158,17140,17450,17363,17558,17859,18102,18148,18107,18357,18108,18406,18500,18438,18367,18552,18631,18801,19013,18972,18825,
F01,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F01,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F01,Calc1:Average within well,38219,
F01,Calc2:Average within well,9883.0,
F01,Calc3:Ratio,3.86714560356,
F02,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
F02,MeasA:Result,37286,35335,34786,34796,34705,35016,34723,35126,34991,34952,34662,34938,34746,34919,35092,35138,35166,34827,35070,34980,34809,35058,34826,34988,35022,34923,34925,35070,34834,34967,34975,34804,34827,34874,35035,34960,35157,
F02,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F02,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F02,MeasB:Result,9179,8187,7980,7855,7928,7885,7998,8000,7948,7848,8044,7972,7996,7973,8155,7959,7985,7937,7988,8001,8068,8028,8065,7980,8041,7999,8003,7984,7955,8001,8093,7975,7901,7956,7893,7885,7943,
F02,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F02,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F02,Calc1:Average within well,37286,
F02,Calc2:Average within well,9179.0,
F02,Calc3:Ratio,4.06209826779,
F03,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
F03,MeasA:Result,38439,35118,33135,31520,30181,28922,27977,27386,26176,25392,24961,24167,23699,23216,22757,22541,22165,21541,21451,21016,20791,20755,20157,19982,19759,19624,19303,19327,19017,18991,18745,18718,18381,18375,18340,18404,18078,
F03,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F03,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F03,MeasB:Result,10085,10266,10809,11866,12678,13287,13868,14394,14804,15222,15746,15987,16070,16308,16591,16697,17204,17077,17232,17441,17628,17760,17919,17952,17971,18438,18227,18460,18263,18263,18446,18613,18644,18585,18628,18704,18712,
F03,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F03,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F03,Calc1:Average within well,38439,
F03,Calc2:Average within well,10085,
F03,Calc3:Ratio,3.81150223104,
F04,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
F04,MeasA:Result,37247,35319,35161,34973,35382,34930,35400,34868,35190,35141,35164,35216,35222,35367,35366,35292,35475,35198,35166,35432,35288,35472,35413,35152,35259,35328,35418,35407,35226,35125,35462,35412,35255,35311,35588,35109,35057,
F04,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F04,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F04,MeasB:Result,9007,8251,8015,8064,8045,8112,8134,8060,8005,8102,8031,8066,8114,8183,8176,8192,8199,8052,8027,8127,8235,8103,8131,8199,7970,8034,8023,8073,8139,8180,8110,8159,8000,8199,8287,8069,8242,
F04,MeasB:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F04,MeasB:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F04,Calc1:Average within well,37247,
F04,Calc2:Average within well,9007.0,
F04,Calc3:Ratio,4.13533918064,
F05,PlateRepeat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,
F05,MeasA:Result,37126,34226,32290,31046,29965,29005,28069,27377,26542,25947,25433,24905,24178,23743,23513,23033,22742,22491,22328,22020,21904,21417,21032,20964,20440,20525,20217,19854,19976,19750,19841,19429,19510,19214,19257,19321,19054,
F05,MeasA:ScanX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F05,MeasA:ScanY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
F05,MeasB:Result,9268,9443,9931,10647,11383,11842,12472,12835,13321,13542,13938,14143,14447,14732,15014,15125,15239,15632,15612,15722,16042,15986,16125,16062,16179,16457,16635,16630,16499,16543,16582,16946,16938,16848,17024,16962,17118,
